647985,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Aug-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
647985,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Dec-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
649204,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,15-Jun-16,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
649242,Technology Analyst,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,1-Aug-16,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
649491,Technology Analyst,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,20-Jan-16,Offshore,Attended,55,Not Qualified,,Role Based,13179,Basic
649491,Technology Analyst,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,9-Mar-16,Offshore,Attended,75,Qualified,,Role Based,13179,Basic
649615,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,22-Jan-16,Offshore,Attended,48,Not Qualified,,Role Based,13179,Basic
649615,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,9-Feb-16,Offshore,Attended,65,Qualified,,Role Based,13179,Basic
650016,Technology Analyst,DXEMP,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,14-Mar-16,Offshore,Attended,50,Not Qualified,,Role Based,13179,Basic
650016,Technology Analyst,DXEMP,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Mar-16,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
650535,Technology Lead,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Dec-16,Offshore,Attended,65,Qualified,,Role Based,13179,Basic
650763,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,1-Aug-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
650763,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,16-Aug-16,Offshore,Attended,60,Qualified,Exit Case,Role Based,13179,Basic
650763,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Jul-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
650963,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,4-Mar-16,Offshore,Attended,73,Qualified,Exit Case,Role Based,13179,Basic
651166,Technology Analyst,FSADM2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Jun-16,Offshore,Attended,48,Not Qualified,,Need Based,13179,Basic
651340,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,9-Aug-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
651645,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,31-Mar-16,Offshore,Attended,78,Qualified,Exit Case,Role Based,13179,Basic
651739,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,12-May-16,Onsite,Attended,75,Qualified,Exit Case,Role Based,13179,Basic
651742,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,19-Oct-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
651825,Senior Systems Engineer,ORCALL,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Oct-16,Offshore,Attended,53,Not Qualified,,Role Based,13179,Basic
651825,Senior Systems Engineer,ORCALL,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,8-Nov-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
651892,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,20-Jan-16,Offshore,Attended,63,Qualified,Exit Case,Role Based,13179,Basic
652080,Senior Systems Engineer,INS-ADM,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,13-May-16,Offshore,Attended,50,Not Qualified,,Role Based,13179,Basic
652080,Senior Systems Engineer,INS-ADM,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-May-16,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
652145,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,6-Jun-16,Offshore,Attended,65,Qualified,Exit Case,Role Based,13179,Basic
652496,Technology Analyst,HTADM,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,12-Apr-17,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
652496,Technology Analyst,HTADM,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,15-Mar-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
652496,Technology Analyst,HTADM,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,28-Feb-17,Offshore,Attended,55,Not Qualified,,Role Based,13179,Basic
652604,Technology Analyst,CISRUN,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,11-Aug-17,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
652880,Senior Systems Engineer,FSADM1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,12-Sep-17,Offshore,Attended,80,Qualified,,Role Based,13179,Basic
653812,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Jun-16,Offshore,Absent,0,Not Qualified,Exit Case,Need Based,13179,Basic
653939,Technology Analyst,DNADC2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,28-Jul-16,Offshore,Attended,60,Qualified,,Role Based,13179,Basic
653939,Technology Analyst,DNADC2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Jun-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
653976,Technology Analyst,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,19-Aug-16,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
654058,Technology Analyst,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Jun-16,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
654247,Technology Lead,TRADM,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,15-Sep-17,Offshore,Attended,68,Qualified,,On Demand,13179,Basic
654300,Technology Lead,FSADM3,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,10-Mar-16,Offshore,Attended,70,Qualified,,On Demand,13179,Basic
654539,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,25-Jan-17,Offshore,Attended,68,Qualified,Exit Case,Role Based,13179,Basic
654681,Test Analyst,IVS-FS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,9-Mar-16,Offshore,Attended,65,Qualified,,On Demand,13179,Basic
654683,Senior Systems Engineer,DXEMP,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,15-Feb-16,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
654688,Test Analyst,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,4-Mar-16,Offshore,Attended,75,Qualified,,On Demand,13179,Basic
654952,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,22-Jun-17,Offshore,Attended,63,Qualified,Exit Case,Role Based,13179,Basic
655094,Technology Lead,DXEMP,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,28-Sep-16,Offshore,Attended,65,Qualified,,Role Based,13179,Basic
655808,Test Engineer,IVS-FS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,17-Feb-16,Offshore,Attended,60,Qualified,,On Demand,13179,Basic
655954,Test Engineer,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,13-Jun-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
655954,Test Engineer,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,17-Jun-16,Offshore,Attended,53,Not Qualified,,Need Based,13179,Basic
655954,Test Engineer,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Jul-16,Offshore,Attended,43,Not Qualified,,Need Based,13179,Basic
656189,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,14-Jan-16,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,10-Jun-16,Offshore,Attended,73,Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Mar-16,Offshore,Attended,50,Not Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-May-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,19-Apr-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,22-Apr-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,25-May-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,3-May-16,Offshore,Attended,53,Not Qualified,Exit Case,Role Based,13179,Basic
656628,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,7-Jun-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
656785,Technology Analyst,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,20-Apr-17,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
656785,Technology Analyst,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Dec-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
656785,Technology Analyst,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Jan-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
656785,Technology Analyst,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Dec-16,Offshore,Attended,55,Not Qualified,,Role Based,13179,Basic
657031,Senior Systems Engineer,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,10-Mar-16,Offshore,Attended,53,Not Qualified,,Role Based,13179,Basic
657031,Senior Systems Engineer,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Aug-16,Offshore,Attended,53,Not Qualified,,Role Based,13179,Basic
657031,Senior Systems Engineer,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Dec-16,Offshore,Attended,68,Qualified,,Role Based,13179,Basic
657769,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Mar-16,Offshore,Attended,50,Not Qualified,Exit Case,Role Based,13179,Basic
657955,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Mar-16,Offshore,Attended,55,Not Qualified,Exit Case,Need Based,13179,Basic
658406,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,19-Dec-17,Offshore,Attended,40,Not Qualified,,Need Based,13179,Basic
658406,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,22-Dec-17,Offshore,Attended,53,Not Qualified,,Need Based,13179,Basic
658481,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,16-Aug-16,Offshore,Attended,48,Not Qualified,Exit Case,Role Based,13179,Basic
658481,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,6-Sep-16,Offshore,Attended,48,Not Qualified,Exit Case,Role Based,13179,Basic
658689,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,27-Jul-16,Offshore,Attended,63,Qualified,Exit Case,Role Based,13179,Basic
658834,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,10-May-16,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
658960,Test Analyst,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,13-Apr-17,Offshore,Absent,0,Not Qualified,,On Demand,13179,Basic
658960,Test Analyst,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,17-Mar-17,Offshore,Attended,58,Not Qualified,,On Demand,13179,Basic
659325,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,21-Mar-16,Offshore,Attended,65,Qualified,Exit Case,Role Based,13179,Basic
659429,Technology Lead,ECSADMC,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,11-Apr-17,Offshore,Attended,60,Qualified,,On Demand,13179,Basic
659867,Senior Systems Engineer,RCLADM1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,27-Feb-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
660120,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,24-Mar-16,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
660368,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,12-Sep-17,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
660368,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Aug-17,Offshore,Attended,40,Not Qualified,Exit Case,Role Based,13179,Basic
660463,Technology Analyst,RCLADM1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,20-Oct-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
661266,Senior Associate Consultant,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Oct-17,Offshore,Absent,0,Not Qualified,Exit Case,On Demand,13179,Basic
661939,Test Analyst,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,13-Sep-16,Offshore,Attended,55,Not Qualified,,Need Based,13179,Basic
661939,Test Analyst,IVS-SS,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,26-Aug-16,Offshore,Attended,50,Not Qualified,,Need Based,13179,Basic
662757,Associate Business Analyst,HILDCG,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,11-Mar-16,Offshore,Absent,0,Not Qualified,,Need Based,13179,Basic
662792,Senior Systems Engineer,ECSADME,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,19-Jul-17,Offshore,Attended,43,Not Qualified,,Role Based,13179,Basic
662800,Technology Analyst,FNSP,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Jan-16,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
663182,Senior Systems Engineer,FSADM1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,16-Nov-17,Offshore,Attended,50,Not Qualified,,Role Based,13179,Basic
663484,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Jan-16,Offshore,Attended,58,Not Qualified,Exit Case,Role Based,13179,Basic
663520,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,31-Jan-17,Offshore,Attended,45,Not Qualified,Exit Case,Role Based,13179,Basic
663534,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,10-May-16,Offshore,Attended,43,Not Qualified,Exit Case,Role Based,13179,Basic
663534,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,7-Jun-16,Offshore,Attended,50,Not Qualified,Exit Case,Role Based,13179,Basic
663540,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Jul-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
663540,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,20-Jan-17,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
663540,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Jun-16,Offshore,Attended,58,Not Qualified,Exit Case,Role Based,13179,Basic
663540,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,27-Sep-16,Offshore,Attended,48,Not Qualified,Exit Case,Role Based,13179,Basic
663540,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,29-Jul-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
663754,Technology Analyst,CISRUN,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,12-May-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
664163,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,22-Dec-16,Offshore,Attended,58,Not Qualified,Exit Case,Role Based,13179,Basic
664255,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Jul-16,Offshore,Attended,70,Qualified,Exit Case,Role Based,13179,Basic
664381,Senior Systems Engineer,ENGNE,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,14-Jun-17,Offshore,Attended,43,Not Qualified,,Role Based,13179,Basic
664787,Test Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Jun-16,Offshore,Attended,38,Not Qualified,Exit Case,Need Based,13179,Basic
665117,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,17-Apr-17,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
665138,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,19-May-16,Offshore,Attended,65,Qualified,Exit Case,On Demand,13179,Basic
665138,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,31-Mar-16,Offshore,Attended,58,Not Qualified,Exit Case,On Demand,13179,Basic
665241,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,18-Aug-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
665241,Senior Systems Engineer,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,31-Aug-17,Offshore,Attended,48,Not Qualified,,Role Based,13179,Basic
665541,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,4-Aug-16,Offshore,Attended,58,Not Qualified,Exit Case,Need Based,13179,Basic
665555,Technology Analyst,DNACTO,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,28-Mar-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
665555,Technology Analyst,DNACTO,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,8-Jun-16,Offshore,Attended,63,Qualified,,Role Based,13179,Basic
665956,Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,24-Jun-16,Offshore,Absent,0,Not Qualified,Exit Case,Role Based,13179,Basic
665956,Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Jun-16,Offshore,Attended,63,Qualified,Exit Case,Role Based,13179,Basic
666313,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,17-Feb-16,Offshore,Attended,28,Not Qualified,Exit Case,Role Based,13179,Basic
666320,Test Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,7-Nov-16,Offshore,Absent,0,Not Qualified,Exit Case,Need Based,13179,Basic
666419,Senior Systems Engineer,CISSEC,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Sep-16,Offshore,Attended,58,Not Qualified,,Need Based,13179,Basic
666419,Senior Systems Engineer,CISSEC,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,6-Sep-16,Offshore,Attended,48,Not Qualified,,Need Based,13179,Basic
666470,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,4-Aug-16,Offshore,Attended,58,Not Qualified,Exit Case,On Demand,13179,Basic
666556,Technology Analyst,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,23-Mar-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
666556,Technology Analyst,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,30-Mar-17,Offshore,Attended,73,Qualified,,Role Based,13179,Basic
666556,Technology Analyst,DNADE1,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,6-Mar-17,Offshore,Attended,58,Not Qualified,,Role Based,13179,Basic
666771,Senior Systems Engineer,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,21-Dec-17,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
666771,Senior Systems Engineer,DNADE2,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,28-Oct-16,Offshore,Absent,0,Not Qualified,,Role Based,13179,Basic
666782,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,22-Feb-16,Offshore,Attended,53,Not Qualified,Exit Case,Role Based,13179,Basic
666782,Senior Systems Engineer,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,28-Mar-16,Offshore,Attended,63,Qualified,Exit Case,Role Based,13179,Basic
666914,Technology Analyst,,LT-CLOUDERA,LCB23GCM2SM,Cloudera - CCA Spark and Hadoop Developer,Process,External,Specific,N,13-Jun-16,Offshore,Absent,0,Not Qualified,Exit Case,Need Based,13179,Basic
